id,name,name_with_place,municipality,locality,modes,lines,line_count,has_bus,has_rail
de:08115:2216,Pfarrwiesengymnasium,Sindelfingen Pfarrwiesengymn.,Sindelfingen,Sindelfingen,Bus; Nachtbus,"84, 701, 701A, 702, 704A, 708, 745A, 748, 748A, N73",10,True,False
de:08115:2210,Daimlersteg,Sindelfingen Daimlersteg,Sindelfingen,Sindelfingen,Bus,"84, 702, 707, 717, 717A, 752, 763, 769",8,True,False
de:08115:3208,Hallenbad,Maichingen Hallenbad,Sindelfingen,Maichingen,Bus,"702, 704, 704A, 705, 705A, 745, 748A, 769",8,True,False
de:08115:3184,Berliner Straße,Maichingen Berliner Str.,Sindelfingen,Maichingen,Bus,"702, 704, 704A, 705, 705A, 748, 748A",7,True,False
de:08115:3215,Bürgerhaus,Maichingen Bürgerhaus,Sindelfingen,Maichingen,Bus,"702, 704, 704A, 705, 705A, 748A, 769",7,True,False
de:08115:4645,Essegger Straße,Sindelfingen Essegger Str.,Sindelfingen,Sindelfingen,Bus; Nachtbus,"702, 704, 704A, 745A, 748, 748A, N73",7,True,False
de:08115:3206,Frankenstraße,Sindelfingen Frankenstraße,Sindelfingen,Sindelfingen,Bus,"705A, 709, 709A, 717A, 722A, 763, 763A",7,True,False
de:08115:4644,Guttenbrunnstraße,Sindelfingen Guttenbrunnstr.,Sindelfingen,Sindelfingen,Bus; Nachtbus,"702, 704, 704A, 745A, 748, 748A, N73",7,True,False
de:08115:4624,Calwer Brücke,Sindelf. Calwer Brücke,Sindelfingen,Sindelfingen,Bus,"707, 717, 717A, 752, 763, 769",6,True,False
de:08115:4605,Eschenried,Sindelf. Eschenried,Sindelfingen,Sindelfingen,Bus; Nachtbus,"701, 701A, 702, 708, 748, N73",6,True,False
de:08115:4659,Gottscheer Straße,Sindelfingen Gottscheer Str.,Sindelfingen,Sindelfingen,Bus,"702, 704, 704A, 745A, 748, 748A",6,True,False
de:08115:4638,Hofstraße,Darmsheim Hofstraße,Sindelfingen,Darmsheim,Bus,"707, 717, 717A, 722, 722A, 723",6,True,False
de:08115:3207,Landhaussiedlung,Maich. Landhaussiedlung,Sindelfingen,Maichingen,Bus,"702, 704A, 705, 705A, 745, 745A",6,True,False
de:08115:2228,Mercedes-Benz Hst. C,Sindelf. Mercedes-Benz Hst. C,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:2229,Mercedes-Benz Hst. D,Sindelf. Mercedes-Benz Hst. D,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:2230,Mercedes-Benz Hst. E,Sindelf. Mercedes-Benz Hst. E,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:2237,Mercedes-Benz Hst. K,Sindelf. Mercedes-Benz Hst. K,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:4608,Robert-Bosch-Straße,Darmsheim Robert-Bosch-Str.,Sindelfingen,Darmsheim,Bus,"707, 717, 717A, 722, 722A, 723",6,True,False
de:08115:4641,Schoßhöfe,Sindelfingen Schoßhöfe,Sindelfingen,Sindelfingen,Bus,"707, 717, 717A, 752, 763, 769",6,True,False
de:08115:3210,Solo,Maichingen Solo,Sindelfingen,Maichingen,Bus,"702, 704A, 705, 705A, 745, 748",6,True,False
de:08115:4640,Tessiner Straße,Darmsheim Tessiner Str.,Sindelfingen,Darmsheim,Bus,"707, 717, 717A, 722, 722A, 723",6,True,False
de:08115:7029,Allmendstraße,Maichingen Allmendstr.,Sindelfingen,Maichingen,Bus,"704A, 705, 705A, 745, 748A",5,True,False
de:08115:4637,Alter Friedhof,Darmsheim Alter Friedhof,Sindelfingen,Darmsheim,Bus; Nachtbus,"717, 717A, 722A, 766, N75",5,True,False
de:08115:4611,Calwer Straße,Sindelfingen Calwer Str.,Sindelfingen,Sindelfingen,Bus,"702, 704, 704A, 705, 705A",5,True,False
de:08115:4615,Leipziger Straße,Sindelfingen Leipziger Str.,Sindelfingen,Sindelfingen,Bus,"702, 704, 704A, 706, 711",5,True,False
de:08115:2222,Mercedes-Benz Hst. A,Sindelf. Mercedes-Benz Hst. A,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2226,Mercedes-Benz Hst. B,Sindelf. Mercedes-Benz Hst. B,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2231,Mercedes-Benz Hst. F,Sindelf. Mercedes-Benz Hst. F,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2234,Mercedes-Benz Hst. I,Sindelf. Mercedes-Benz Hst. I,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2227,Stadthalle,Sindelfingen Stadthalle,Sindelfingen,Sindelfingen,Bus,"84, 704A, 708, 717, 717A",5,True,False
de:08115:5857,Stiftsgymnasium,Sindelf. Stiftsgymnasium,Sindelfingen,Sindelfingen,Bus,"711, 717A, 734, 744, 763A",5,True,False
de:08115:4654,Textilzentrum,Sindelf. Textilzentrum,Sindelfingen,Sindelfingen,Bus,"702, 706, 711",3,True,False
de:08115:4626,Badezentrum,Sindelf. Badezentrum,Sindelfingen,Sindelfingen,Bus,"702, 708",2,True,False
de:08111:2591,Lauchhau,Lauchhau,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 82, 84, 91, 92, 747, 748, X74, N1, N63",10,True,False
de:08111:6462,Zuffenhausen Porsche,Zuffenhausen Porsche,Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus,"52, 99, 501, 502, 503, 504, 612, N4, N55, S6E",10,True,False
de:08111:6570,Albschule,Albschule,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 73, 74, 76, 77, N8, N9, N10",9,True,False
de:08111:2596,Am Schattwald,Am Schattwald,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, 747, 748, X74, N1, N63",9,True,False
de:08111:2589,Max-Planck-Institute,Max-Planck-Institute,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, 747, 748, X74, N1, N63",9,True,False
de:08111:2603,Schranne,Schranne,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N1, N63",9,True,False
de:08111:6163,Degerloch ZOB,Degerloch ZOB,Stuttgart,Stuttgart,Bus,"X4, X7, 70, 71, 73, 74, 76, 77",8,True,False
de:08111:6018,Nobelstraße,Nobelstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N63",8,True,False
de:08111:2039,Plieningen Post,Plieningen Post,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, 122, 816A, N8",8,True,False
de:08111:6554,Plieningen Garbe,Plieningen Garbe,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, 816A, N8",7,True,False
de:08111:6184,Degerloch Epplestraße,Degerloch Epplestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 74, 76, N9, N10",6,True,False
de:08111:2553,Fraubronnstraße,Fraubronnstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, N8",6,True,False
de:08111:6467,Ohmstraße (Zuffenhausen Bf),Ohmstraße (Zuffenhausen Bf),Stuttgart,Stuttgart,Bus; Nachtbus,"52, 501, 502, 503, 504, N4",6,True,False
de:08111:2554,Windhalmweg,Windhalmweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, N8",6,True,False
de:08111:2567,Wurmlinger Straße,Wurmlinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 74, 76, N9, N10",6,True,False
de:08111:2557,Birkach Friedhof,Birkach Friedhof,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,True,False
de:08111:2558,Birkheckenstraße,Birkheckenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,True,False
de:08111:6423,Feuerbach Bosch,Feuerbach Bosch,Stuttgart,Stuttgart,Bus,"53, 501, 502, 503, 504",5,True,False
de:08111:2556,Genossenschaftsakademie,Genossenschaftsakademie,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,True,False
de:08111:6571,Hohe Eiche,Hohe Eiche,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,True,False
de:08111:2580,Johannesgraben,Johannesgraben,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, N1",5,True,False
de:08111:2463,Marconistraße,Marconistraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, 502, 503, N4",5,True,False
de:08111:2054,Marienstraße,Marienstraße,Stuttgart,Stuttgart,Bus; SEV-Bus,"X2, 43, 44, 92, RE14E",5,True,False
de:08111:2579,Ob dem Steinbach,Ob dem Steinbach,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, N1",5,True,False
de:08111:2543,Obertürkh. Bf (Göppinger Str.),Obertürkh. Bf (Göppinger Str.),Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus,"61, 62, 65, N7, S1E",5,True,False
de:08111:3308,Pfullinger Straße,Pfullinger Straße,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,True,False
de:08111:6014,Rohr Mitte,Rohr Mitte,Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus,"81, 82, 86, N10, S2E",5,True,False
de:08111:3309,Tränke,Tränke,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,True,False
de:08111:2202,Wagenburgstraße,Wagenburgstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 42, 45, 47, N9",5,True,False
de:08111:4402,Werner und Pfleiderer,Werner und Pfleiderer,Stuttgart,Stuttgart,Bus,"53, 501, 502, 503, 504",5,True,False
de:08111:2061,Wilhelmsbau,Wilhelmsbau,Stuttgart,Stuttgart,Bus; Nachtbus,"X2, 43, 47, 92, N10",5,True,False
de:08111:2573,Asemwald,Asemwald,Stuttgart,Stuttgart,Bus; Nachtbus,"71, 74, 76, N8",4,True,False
de:08111:2037,Bernhäuser Straße,Bernhäuser Straße,Stuttgart,Stuttgart,Bus,"65, 74, 76, 816A",4,True,False
de:08111:2576,Dürnauer Weg,Dürnauer Weg,Stuttgart,Stuttgart,Bus; Nachtbus,"71, 74, 76, N8",4,True,False
de:08111:86,Großglocknerstraße,Großglocknerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"60, 61, N6, N7",4,True,False
de:08111:6110,Hauptbf (Pariser Platz),Hauptbf (Pariser Platz),Stuttgart,Stuttgart,SEV-Bus,"RE14E, MEX16E, MEX90E, Bus EV",4,True,False
de:08111:2196,Hegelplatz (Linden-Museum),Hegelplatz (Linden-Museum),Stuttgart,Stuttgart,Bus; Nachtbus,"40, 42, 43, N2",4,True,False
de:08111:164,Karl-Pfaff-Straße,Karl-Pfaff-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"10, N8, N9, N10",4,True,False
de:08111:2572,Kaserne Möhringen (Karlshof),Kaserne Möhringen (Karlshof),Stuttgart,Stuttgart,Bus; Nachtbus,"71, 74, 76, N8",4,True,False
de:08111:6136,Kemnater Straße,Kemnater Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 66, 131, N7",4,True,False
de:08111:6271,Mühlhausen Schloss,Mühlhausen Schloss,Stuttgart,Stuttgart,Bus; Nachtbus,"53, 53E, 54, N5",4,True,False
de:08111:2534,Otto-Hirsch-Brücken,Otto-Hirsch-Brücken,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, 103, N7",4,True,False
de:08111:2976,Plieningen Seemühlenweg,Plieningen Seemühlenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 73, 122, N8",4,True,False
de:08111:2092,Ressestraße,Ressestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 73, 122, N8",4,True,False
de:08111:2040,Scharnhäuser Brücke,Scharnhäuser Brücke,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 73, 122, N8",4,True,False
de:08111:6351,Sternhäule,Sternhäule,Stuttgart,Stuttgart,Bus,"X4, X7, 73, 77",4,True,False
de:08111:2406,Tunnel Ostportal,Tunnel Ostportal,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 47, N5, N7",4,True,False
de:08111:6021,Universität (Schleife),Universität (Schleife),Stuttgart,Stuttgart,Bus,"82, 84, X74, X60",4,True,False
de:08111:2555,Universität Hohenheim,Universität Hohenheim,Stuttgart,Stuttgart,Bus,"65, 70, 74, 76",4,True,False
de:08111:2509,Untertürkheim Kelterplatz,Untertürkheim Kelterplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi,"60, 61, N6, RT6",4,True,False
de:08111:2,Waldburgstraße,Waldburgstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 82, 86, N10",4,True,False
de:08111:6624,Withauweg,Neuwirtshaus Withauweg,Stuttgart,Stuttgart,Bus; Nachtbus,"501, 504, 612, N55",4,True,False
de:08111:94,Wollinstraße,Wollinstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, 612, N4",4,True,False
de:08111:2405,Wunnensteinstraße,Wunnensteinstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 47, N5, N7",4,True,False
de:08111:2535,Ährenweg,Ährenweg,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi,"62, 65, N7, RT7",4,True,False
de:08111:162,Altenbergstaffel,Altenbergstaffel,Stuttgart,Stuttgart,Nachtbus,"N8, N9, N10",3,True,False
de:08111:2453,Am Bismarckturm,Am Bismarckturm,Stuttgart,Stuttgart,Bus; Nachtbus,"43, 50, N2",3,True,False
de:08111:2532,Asang,Asang,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,True,False
de:08111:2459,Asperger Straße,Asperger Straße,Stuttgart,Stuttgart,Bus,"98, 412, 508",3,True,False
de:08111:2559,Birkach West,Birkach West,Stuttgart,Stuttgart,Bus,"65, 70, 71",3,True,False
de:08111:6214,Botnanger Sattel,Botnanger Sattel,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,True,False
de:08111:2470,Burgholzhof,Burgholzhof,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 57, N5",3,True,False
de:08111:2590,Büsnauer Platz,Büsnauer Platz,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 91, N1",3,True,False
de:08111:2190,Doggenburg,Doggenburg,Stuttgart,Stuttgart,Bus; Nachtbus,"43, 50, N2",3,True,False
de:08111:6023,Dorotheenstraße,Dorotheenstraße,Stuttgart,Stuttgart,Bus,"43, 44, 47",3,True,False
de:08111:2454,Feuerbacher Weg,Feuerbacher Weg,Stuttgart,Stuttgart,Bus; Nachtbus,"43, 50, N2",3,True,False
de:08111:2200,Gablenberg,Gablenberg,Stuttgart,Stuttgart,Bus; Nachtbus,"42, 45, N9",3,True,False
de:08111:6135,Geschwister-Scholl-Gymnasium,Geschwister-Scholl-Gymnasium,Stuttgart,Stuttgart,Bus,"65, 66, 131",3,True,False
de:08111:2250,Hallschlag (bis 13.09.13),Hallschlag (bis 13.09.13),Stuttgart,Stuttgart,Bus; Nachtbus,"52, 56, N4",3,True,False
de:08111:6068,Hegel-/Seidenstraße,Hegel-/Seidenstr.,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 43, N2",3,True,False
de:08111:2265,Herbsthalde,Herbsthalde,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,True,False
de:08111:2569,Hoffeld,Hoffeld,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,True,False
de:08111:2533,Im Mäder,Im Mäder,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,True,False
de:08111:2472,Im Raiser,Im Raiser,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4, N5",3,True,False
de:08111:2093,In den Entenäckern,In den Entenäckern,Stuttgart,Stuttgart,Bus; Nachtbus,"74, 76, N8",3,True,False
de:08111:2203,Katharinenhospital,Katharinenhospital,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 42, N2",3,True,False
de:08111:2248,Kleiststraße,Kleiststraße,Stuttgart,Stuttgart,Bus; Nachtbus,"X2, 44, N2",3,True,False
de:08111:6201,Krehlstraße,Krehlstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, N1",3,True,False
de:08111:2401,Kräherwald,Kräherwald,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,True,False
de:08111:2565,Königsträßle,Königsträßle,Stuttgart,Stuttgart,Bus; Linientaxi; Nachtbus,"70, N9, RT70",3,True,False
de:08111:2414,Lehenstraße,Lehenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"10, 43, N1",3,True,False
de:08111:2566,Leinfeldener Straße,Leinfeldener Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,True,False
de:08111:2201,Libanonstraße,Libanonstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, 45, N9",3,True,False
de:08111:97,Marco-Polo-Weg,Marco-Polo-Weg,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, N4",3,True,False
de:08111:6101,Marienhospital,Marienhospital,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, 41, N1",3,True,False
de:08111:2527,Mönchweg,Mönchweg,Stuttgart,Stuttgart,Bus; Nachtbus,"60, 61, N6",3,True,False
de:08111:161,Neue Weinsteige 61,Neue Weinsteige 61,Stuttgart,Stuttgart,Nachtbus,"N8, N9, N10",3,True,False
de:08111:95,Neuwirtshauskreuzung,Neuwirtshauskreuzung,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, N4",3,True,False
de:08111:96,Niebuhrweg,Niebuhrweg,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, N4",3,True,False
de:08111:2560,Pallotti-Kirche,Pallotti-Kirche,Stuttgart,Stuttgart,Bus,"65, 70, 71",3,True,False
de:08111:6567,Reutlinger Straße,Reutlinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,True,False
de:08111:2204,Rosenberg-/Johannesstraße,Rosenberg-/Johannesstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"41, 42, N2",3,True,False
de:08111:2561,Rotwiesenstraße,Rotwiesenstraße,Stuttgart,Stuttgart,Bus,"65, 70, 71",3,True,False
de:08111:2209,Rudolf-Sophien-Stift,Rudolf-Sophien-Stift,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi,"92, N1, RT92",3,True,False
de:08111:2207,Schwab-/Reinsburgstraße,Schwab-/Reinsburgstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"42, 92, N10",3,True,False
de:08111:6729,Schwabengalerie,Schwabengalerie,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, N1",3,True,False
de:08111:2131,Spaichinger Straße,Spaichinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 66, N7",3,True,False
de:08111:6078,Tal-/Landhausstraße,Tal-/Landhausstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"45, N5, N7",3,True,False
de:08111:2531,Terlanerstraße,Terlanerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,True,False
de:08111:2530,Uhlbach,Uhlbach,Stuttgart,Stuttgart,Bus; Nachtbus,"62, 65, N7",3,True,False
de:08111:279,Weserstraße,Weserstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"56, 59, N4",3,True,False
de:08111:6249,Westbahnhof,Westbahnhof,Stuttgart,Stuttgart,Bus,"44, 50, 92",3,True,False
de:08111:215,Wielandstraße,Wielandstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, 50, N2",3,True,False
de:08111:2469,Yitzhak-Rabin-Straße,Yitzhak-Rabin-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 57, N5",3,True,False
de:08111:106,Zahn-Nopper-Straße,Zahn-Nopper-Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"99, 508, N4",3,True,False
de:08111:6269,Zazenhausen Steigle,Zazenhausen Steigle,Stuttgart,Stuttgart,Bus; Ruftaxi,"53, 53E, RT4",3,True,False
de:08111:2568,Zur Anhöhe,Zur Anhöhe,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, N8",3,True,False
de:08111:2480,Aalstraße,Aalstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:6016,Albblick,Albblick,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,True,False
de:08111:6274,Alpseeweg,Alpseeweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2508,Alte Krone,Alte Krone,Stuttgart,Stuttgart,Bus,"60, 61",2,True,False
de:08111:2251,Altenburg,Altenburg,Stuttgart,Stuttgart,Bus,"52, 56",2,True,False
de:08111:2544,Am Bergwald,Am Bergwald,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:2592,Am Feldrand,Am Feldrand,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N1",2,True,False
de:08111:2245,Am Kriegsbergturm,Am Kriegsbergturm,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2615,Am Ochsenwald,Am Ochsenwald,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N10",2,True,False
de:08111:2511,Aspen,Aspen,Stuttgart,Stuttgart,Bus; Ruftaxi,"61, RT6",2,True,False
de:08111:2546,Augustinum,Augustinum,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:6272,Bachhalde,Bachhalde,Stuttgart,Stuttgart,Bus,"53, 53E",2,True,False
de:08111:6007,Berghaustraße,Berghaustraße,Stuttgart,Stuttgart,Bus,"82, 86",2,True,False
de:08111:90,Bergstaffelstraße,Bergstaffelstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"61, N7",2,True,False
de:08111:2582,Berufsbildungszentrum,Berufsbildungszentrum,Stuttgart,Stuttgart,Bus; Nachtbus,"80, N10",2,True,False
de:08111:6069,Bismarckplatz,Bismarckplatz,Stuttgart,Stuttgart,Bus; Nachtbus,"42, N10",2,True,False
de:08111:2460,Borkumstraße (Neuw.-siedl.),Borkumstraße (Neuw.-siedl.),Stuttgart,Stuttgart,Bus,"52, 612",2,True,False
de:08111:2520,Bächlenweg,Bächlenweg,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:2605,Dachswald,Dachswald,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2259,Dessauer Straße,Dessauer Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"56, N4",2,True,False
de:08111:6099,Dornhaldenstraße,Dornhaldenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"41, N10",2,True,False
de:08111:6172,Dornröschenweg,Dornröschenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,True,False
de:08111:2521,Dürrbachstraße,Dürrbachstraße,Stuttgart,Stuttgart,Bus; Ruftaxi,"62, RT7",2,True,False
de:08111:89,Ebniseestraße,Ebniseestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"61, N7",2,True,False
de:08111:2487,Edelweißweg,Edelweißweg,Stuttgart,Stuttgart,Bus,"54, 58",2,True,False
de:08111:2609,Elsental,Elsental,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:318,Elsterstaffel,Elsterstaffel,Stuttgart,Stuttgart,Bus; Nachtbus,"U1E, N1",2,True,False
de:08111:2358,Elwertstraße,Elwertstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"45, N5",2,True,False
de:08111:2199,Falbenhennenstraße,Falbenhennenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"43, N1",2,True,False
de:08111:6012,Fanny-Leicht-Straße,Fanny-Leicht-Straße,Stuttgart,Stuttgart,Bus,"81, 82",2,True,False
de:08111:2403,Fichtestraße,Fichtestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,True,False
de:08111:2481,Forellenweg,Forellenweg,Stuttgart,Stuttgart,Bus; Nachtbus,"54, N5",2,True,False
de:08111:2416,Forsthaus I,Forsthaus I,Stuttgart,Stuttgart,Bus,"91, 92",2,True,False
de:08111:2467,Frankenstraße,Frankenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, N4",2,True,False
de:08111:361,Freytagweg,Freytagweg,Stuttgart,Stuttgart,Bus; Nachtbus,"72, N9",2,True,False
de:08111:303,Friedhofstraße,Friedhofstraße,Stuttgart,Stuttgart,Nachtbus,"N3, N4",2,True,False
de:08111:2402,Gaußstraße,Gaußstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,True,False
de:08111:5868,Gehrenwald,Gehrenwald,Stuttgart,Stuttgart,Bus; Nachtbus,"60, N6",2,True,False
de:08111:2408,Geibelstraße,Geibelstraße,Stuttgart,Stuttgart,Bus,"40, 50",2,True,False
de:08111:2620,Gerlinger Straße,Gerlinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"90, N3",2,True,False
de:08111:2537,Glaunerweg,Glaunerweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:2186,Grünlingweg/Rotwiesenstraße,Grünlingweg/Rotwiesenstraße,Stuttgart,Stuttgart,Bus,"70, 71",2,True,False
de:08111:2519,Haus am Weinberg,Haus am Weinberg,Stuttgart,Stuttgart,Bus; Nachtbus,"61, N7",2,True,False
de:08111:2593,Heerstraße,Heerstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"81, N1",2,True,False
de:08111:6013,Hegel-Gymnasium,Hegel-Gymnasium,Stuttgart,Stuttgart,Bus,"81, 86",2,True,False
de:08111:2587,Heigelinstraße,Heigelinstraße,Stuttgart,Stuttgart,Bus,"X4, X7",2,True,False
de:08111:2244,Helfferichstraße,Helfferichstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2538,Heumaden Rose,Heumaden Rose,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:2539,Heumaden Schule,Heumaden Schule,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:6155,Hohewartstraße,Hohewartstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"91, N3",2,True,False
de:08111:2404,Honoldweg,Honoldweg,Stuttgart,Stuttgart,Bus; Nachtbus,"40, N2",2,True,False
de:08111:2440,Im Chausseefeld,Im Chausseefeld,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,True,False
de:08111:2578,Im Elsental,Im Elsental,Stuttgart,Stuttgart,Bus; Nachtbus,"82, N1",2,True,False
de:08111:2507,Im Hag,Im Hag,Stuttgart,Stuttgart,Bus; Nachtbus,"60, N6",2,True,False
de:08111:2246,Im Kaisemer,Im Kaisemer,Stuttgart,Stuttgart,Bus; Nachtbus,"44, N2",2,True,False
de:08111:2094,Im Köpfert,Im Köpfert,Stuttgart,Stuttgart,Bus,"74, 122",2,True,False
de:08111:137,Isegrimweg,Isegrimweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, N7",2,True,False
de:08111:2585,Jelinstraße,Jelinstraße,Stuttgart,Möhringen,Bus; Nachtbus,"72, N9",2,True,False
de:08111:2038,Kaserne Möhringen,Kaserne Möhringen,Stuttgart,Stuttgart,Bus; Nachtbus,"73, N8",2,True,False
