id,name,name_with_place,municipality,locality,modes,lines,line_count,has_bus,has_rail
de:08115:4541,Niederhofen,Eltingen Niederhofen,Leonberg,Eltingen,Bus; Nachtbus,"631, 631A, 632, 632A, N63",5,True,False
de:08115:4537,Ortsmitte,Warmbronn Ortsmitte,Leonberg,Warmbronn,Bus,"631, 631A, 632, 632A, 747",5,True,False
de:08115:4550,Rathaus,Gebersheim Rathaus,Leonberg,Gebersheim,Bus; Nachtbus,"634, 653, 653A, 654, N62",5,True,False
de:08115:7030,Schopfloch,Eltingen Schopfloch,Leonberg,Eltingen,Bus; Nachtbus,"631, 631A, 632, 632A, N63",5,True,False
de:08115:6051,Alter Bahnhofsweg,Höfingen Alter Bahnhofsweg,Leonberg,Höfingen,Bus,"651, 651A",2,True,False
de:08118:7402,Ludwigsburg,Ludwigsburg,Ludwigsburg,Ludwigsburg,Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S4, S5, S24, RE1, RE8, MEX12, MEX17, MEX18, MEX19, RE90, MEX90, 413, 421, 421A, 422, 422A, 423, 424, 425, 425A, 426, 427, 427A, 429, 430, 430A, 431, 433, 433A, 443, 444, 508, 532, 533, 534, 535, X43, N41, N42, N43, N53, RE8E",42,True,True
de:08118:3408,Arsenalplatz,Ludwigsburg Arsenalplatz,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 422, 422A, 424, 425, 425A, 426, 427, 427A, 430, 430A, 431, 433, 433A, 443, 444, 533, N41, N42, N43",21,True,False
de:08118:3419,Rathaus,Ludwigsburg Rathaus,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 422, 422A, 424, 425, 425A, 426, 427, 427A, 430, 430A, 431, 433, 433A, 443, 444, 533, N41, N42, N43",21,True,False
de:08118:5497,Blühendes Barock,Ludw. Blühendes Barock,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"422, 422A, 425, 425A, 426, 431, 433, 433A, 443, N42, N43",11,True,False
de:08118:4894,Schorndorfer Tor,Ludw. Schorndorfer Tor,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"422, 422A, 425, 425A, 426, 431, 433, 433A, 443, N42, N43",11,True,False
de:08118:5454,Residenzschloss,Ludwigsburg Residenzschloss,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 424, 427, 427A, 430, 430A, 444, N41",9,True,False
de:08118:5506,Schloss Favorite,Ludw. Schloss Favorite,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 427, 427A, 429, 430, 430A, 444, N41",9,True,False
de:08118:4893,Comburgstraße,Ludwigsburg Comburgstr.,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"425, 425A, 426, 431, 433A, N42, N43",7,True,False
de:08118:3418,Neckarbrücke,Ludwigsburg Neckarbrücke,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 429, 430, 430A, 443, N41",7,True,False
de:08118:5514,Neckarstraße,Ludwigsburg Neckarstr.,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"425, 425A, 426, 431, 433, 433A, N43",7,True,False
de:08118:3426,Apotheke,Neckarweihingen Apotheke,Ludwigsburg,Neckarweihingen,Bus; Nachtbus,"421, 421A, 428, 430, 430A, N41",6,True,False
de:08118:5558,Friedhof,Poppenweiler Friedhof,Ludwigsburg,Poppenweiler,Bus; Nachtbus,"430, 430A, 433, 433A, 451, N43",6,True,False
de:08118:6985,Jahnstraße,Poppenweiler Jahnstr.,Ludwigsburg,Poppenweiler,Bus; Nachtbus,"430, 430A, 433, 433A, 451, N43",6,True,False
de:08118:5483,Obere Marbacher Straße,Ludw. Obere Marbacher Str.,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 429, 430, 430A, N41",6,True,False
de:08118:5557,Steinheimer Straße,Poppenweiler Steinheimer Str.,Ludwigsburg,Poppenweiler,Bus; Nachtbus,"430, 430A, 433, 433A, 451, N43",6,True,False
de:08118:5484,Untere Marbacher Straße,Ludw. Untere Marbacher Str.,Ludwigsburg,Ludwigsburg,Bus; Nachtbus,"421, 421A, 429, 430, 430A, N41",6,True,False
de:08118:5559,Zehntscheuer,Poppenweiler Zehntscheuer,Ludwigsburg,Poppenweiler,Bus; Nachtbus,"430, 430A, 433, 433A, 451, N43",6,True,False
de:08118:7401,Bahnhof (Arena),Ludwigsburg Bahnhof (Arena),Ludwigsburg,Ludwigsburg,Bus; SEV-Bus,"420, 532, S4E, S5E, MEX17E",5,True,False
de:08118:7419,Bildungszentrum West,Ludwigsburg Bildungsz. West,Ludwigsburg,Ludwigsburg,Bus,"421A, 422A, 425A, 427A, 433A",5,True,False
de:08118:5561,Burghaldenstraße,Poppenweiler Burghaldenstr.,Ludwigsburg,Poppenweiler,Bus; Nachtbus,"430, 430A, 433, 433A, N43",5,True,False
de:08118:7403,Favoritepark,Favoritepark,Ludwigsburg,Eglosheim,R-Bahn; S-Bahn,"S4, S24, MEX19, RE90, MEX90",5,False,True
de:08118:5515,Friesenstraße,Oßweil Friesenstraße,Ludwigsburg,Oßweil,Bus; Nachtbus,"425, 425A, 433A, N42, N43",5,True,False
de:08118:7451,Immanuel-Dornfeld-Straße,Neckarw. Imman.-Dornfeld-Str.,Ludwigsburg,Neckarweihingen,Bus; Nachtbus,"421, 421A, 428, 443, N41",5,True,False
de:08115:3200,ZOB,Sindelfingen ZOB,Sindelfingen,Sindelfingen,Bus; SEV-Bus,"84, 631, 701, 701A, 702, 704, 704A, 705, 705A, 707, 708, 711, 717, 717A, 734, 744, 752, 760A, 763A, 769, S60E",21,True,False
de:08115:3201,Sindelfingen,Sindelfingen,Sindelfingen,Sindelfingen,Bus; R-Bahn; S-Bahn; SEV-Bus,"S60, S61, RE4, RE14, 84, 631, 701, 702, 704, 705, 707, 708, 717, 717A, 763, 769, S60E",17,True,True
de:08115:3205,Gottlieb-Daimler-Schule,Sind. Gottlieb-Daimler-Schule,Sindelfingen,Sindelfingen,Bus,"631, 701, 701A, 702, 704, 704A, 705A, 708, 717A, 734, 744, 760A, 763, 763A, 769, X76",16,True,False
de:08115:3204,Goldberg-Gymnasium,Sindelf. Goldberg-Gymnasium,Sindelfingen,Sindelfingen,Bus,"701, 701A, 704A, 705A, 708, 722A, 734, 744, 760A, 763, 763A, 769, X76",13,True,False
de:08115:3198,Maichingen,Maichingen,Sindelfingen,Maichingen,Bus; R-Bahn; S-Bahn; SEV-Bus,"S60, S61, RE4, RE14, 704, 705A, 745, 748, 748A, 769, S60E",11,True,True
de:08115:3197,Nord,Maichingen Nord,Sindelfingen,Maichingen,Bus; R-Bahn; S-Bahn; SEV-Bus,"S60, S61, RE4, RE14, 702, 704A, 705, 705A, 745, 748, S60E",11,True,True
de:08115:2216,Pfarrwiesengymnasium,Sindelfingen Pfarrwiesengymn.,Sindelfingen,Sindelfingen,Bus; Nachtbus,"84, 701, 701A, 702, 704A, 708, 745A, 748, 748A, N73",10,True,False
de:08115:2210,Daimlersteg,Sindelfingen Daimlersteg,Sindelfingen,Sindelfingen,Bus,"84, 702, 707, 717, 717A, 752, 763, 769",8,True,False
de:08115:3208,Hallenbad,Maichingen Hallenbad,Sindelfingen,Maichingen,Bus,"702, 704, 704A, 705, 705A, 745, 748A, 769",8,True,False
de:08115:3184,Berliner Straße,Maichingen Berliner Str.,Sindelfingen,Maichingen,Bus,"702, 704, 704A, 705, 705A, 748, 748A",7,True,False
de:08115:3215,Bürgerhaus,Maichingen Bürgerhaus,Sindelfingen,Maichingen,Bus,"702, 704, 704A, 705, 705A, 748A, 769",7,True,False
de:08115:4645,Essegger Straße,Sindelfingen Essegger Str.,Sindelfingen,Sindelfingen,Bus; Nachtbus,"702, 704, 704A, 745A, 748, 748A, N73",7,True,False
de:08115:3206,Frankenstraße,Sindelfingen Frankenstraße,Sindelfingen,Sindelfingen,Bus,"705A, 709, 709A, 717A, 722A, 763, 763A",7,True,False
de:08115:4644,Guttenbrunnstraße,Sindelfingen Guttenbrunnstr.,Sindelfingen,Sindelfingen,Bus; Nachtbus,"702, 704, 704A, 745A, 748, 748A, N73",7,True,False
de:08115:4624,Calwer Brücke,Sindelf. Calwer Brücke,Sindelfingen,Sindelfingen,Bus,"707, 717, 717A, 752, 763, 769",6,True,False
de:08115:4605,Eschenried,Sindelf. Eschenried,Sindelfingen,Sindelfingen,Bus; Nachtbus,"701, 701A, 702, 708, 748, N73",6,True,False
de:08115:4659,Gottscheer Straße,Sindelfingen Gottscheer Str.,Sindelfingen,Sindelfingen,Bus,"702, 704, 704A, 745A, 748, 748A",6,True,False
de:08115:4638,Hofstraße,Darmsheim Hofstraße,Sindelfingen,Darmsheim,Bus,"707, 717, 717A, 722, 722A, 723",6,True,False
de:08115:3207,Landhaussiedlung,Maich. Landhaussiedlung,Sindelfingen,Maichingen,Bus,"702, 704A, 705, 705A, 745, 745A",6,True,False
de:08115:2228,Mercedes-Benz Hst. C,Sindelf. Mercedes-Benz Hst. C,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:2229,Mercedes-Benz Hst. D,Sindelf. Mercedes-Benz Hst. D,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:2230,Mercedes-Benz Hst. E,Sindelf. Mercedes-Benz Hst. E,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:2237,Mercedes-Benz Hst. K,Sindelf. Mercedes-Benz Hst. K,Sindelfingen,Sindelfingen,Bus,"702, 703, 707, 744, 763, 769",6,True,False
de:08115:4608,Robert-Bosch-Straße,Darmsheim Robert-Bosch-Str.,Sindelfingen,Darmsheim,Bus,"707, 717, 717A, 722, 722A, 723",6,True,False
de:08115:4641,Schoßhöfe,Sindelfingen Schoßhöfe,Sindelfingen,Sindelfingen,Bus,"707, 717, 717A, 752, 763, 769",6,True,False
de:08115:3210,Solo,Maichingen Solo,Sindelfingen,Maichingen,Bus,"702, 704A, 705, 705A, 745, 748",6,True,False
de:08115:4640,Tessiner Straße,Darmsheim Tessiner Str.,Sindelfingen,Darmsheim,Bus,"707, 717, 717A, 722, 722A, 723",6,True,False
de:08115:7029,Allmendstraße,Maichingen Allmendstr.,Sindelfingen,Maichingen,Bus,"704A, 705, 705A, 745, 748A",5,True,False
de:08115:4637,Alter Friedhof,Darmsheim Alter Friedhof,Sindelfingen,Darmsheim,Bus; Nachtbus,"717, 717A, 722A, 766, N75",5,True,False
de:08115:4611,Calwer Straße,Sindelfingen Calwer Str.,Sindelfingen,Sindelfingen,Bus,"702, 704, 704A, 705, 705A",5,True,False
de:08115:4615,Leipziger Straße,Sindelfingen Leipziger Str.,Sindelfingen,Sindelfingen,Bus,"702, 704, 704A, 706, 711",5,True,False
de:08115:2222,Mercedes-Benz Hst. A,Sindelf. Mercedes-Benz Hst. A,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2226,Mercedes-Benz Hst. B,Sindelf. Mercedes-Benz Hst. B,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2231,Mercedes-Benz Hst. F,Sindelf. Mercedes-Benz Hst. F,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2234,Mercedes-Benz Hst. I,Sindelf. Mercedes-Benz Hst. I,Sindelfingen,Sindelfingen,Bus,"702, 703, 744, 763, 769",5,True,False
de:08115:2227,Stadthalle,Sindelfingen Stadthalle,Sindelfingen,Sindelfingen,Bus,"84, 704A, 708, 717, 717A",5,True,False
de:08115:5857,Stiftsgymnasium,Sindelf. Stiftsgymnasium,Sindelfingen,Sindelfingen,Bus,"711, 717A, 734, 744, 763A",5,True,False
de:08115:4654,Textilzentrum,Sindelf. Textilzentrum,Sindelfingen,Sindelfingen,Bus,"702, 706, 711",3,True,False
de:08115:4626,Badezentrum,Sindelf. Badezentrum,Sindelfingen,Sindelfingen,Bus,"702, 708",2,True,False
de:08111:6157,Feuerbach,Feuerbach,Stuttgart,Stuttgart,Bus; Nachtbus; R-Bahn; S-Bahn; Stadtbahn,"S4, S5, S6, S24, S60, S61, S62, RE4, RE14, MEX19, RE90, RB47, U6, U13, U16, U6E, U13E, 53, 91, 501, 502, 503, 504, N3",24,True,True
de:08111:6112,Hauptbf (Arnulf-Klett-Platz),Hauptbf (Arnulf-Klett-Platz),Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus; Stadtbahn,"U1, U5, U6, U7, U9, U11, U12, U15, 40, 42, 44, 47, N2, N3, N4, S1E, S2E, RE8E, XEV, MEX16E, MEX17E, RE90E, MEX90E, Bus EV",24,True,True
de:08111:6115,Hauptbahnhof (oben),Hauptbahnhof (oben),Stuttgart,Stuttgart,IC; R-Bahn; S-Bahn,"S1, S2, S4, S5, S6, RE1, RE4, RE5, RE6, RE8, MEX12, MEX13, RE14, MEX16, MEX17, MEX18, MEX19, RE90, MEX90, SVG, RB47, IC",22,False,True
de:08111:6333,Bad Cannstatt,Bad Cannstatt,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S1, S2, S3, RE1, RE5, RE6, MEX12, MEX13, MEX16, MEX18, MEX19, RE90, MEX90, 45, S1E, S2E, S2X, MEX16E, RE90E, MEX90E",20,True,True
de:08111:6465,Zuffenhausen,Zuffenhausen,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S4, S5, S6, S24, S60, S61, S62, RE1, RE4, RE8, RE14, MEX19, RE90, MEX90, RB47, 52, 53, 99, 508, S6E",20,True,True
de:08111:6056,Stadtmitte,Stadtmitte,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn; Stadtbahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61, U1, U2, U4, U9, U11, X2, 43, 92, N2, N10",19,True,True
de:08111:6002,Vaihingen,Vaihingen,Stuttgart,Stuttgart,Bus; IC; R-Bahn; S-Bahn; SEV-Bus; Stadtbahn,"S1, S2, S3, S24, RE4, RE14, IC, U3, U8, U, U14, 81, 82, 84, 86, S1E, S2E, S2X",18,True,True
de:08111:6075,Charlottenplatz,Charlottenplatz,Stuttgart,Stuttgart,Bus; SEV-Bus; Stadtbahn,"U1, U2, U4, U5, U6, U7, U9, U11, U12, U14, U15, 42, 43, 44, 47, S1E, S2E",17,True,True
de:08111:6022,Schlossplatz,Schlossplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U12, U15, 42, 44, N1, N2, N3, N4, N5, N6, N7, N8, N9, N10",17,True,True
de:08111:6221,Feuersee,Feuersee,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61, X2, 41, 43, 44, 92, N2",15,True,True
de:08111:6052,Schwabstraße,Schwabstraße,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61, X2, 42, 44, N2, N10",14,True,True
de:08111:6008,Universität,Universität,Stuttgart,Stuttgart,Bus; Nachtbus; S-Bahn,"S1, S2, S3, S24, 50, 82, 84, 91, 92, 747, 748, X74, N1, N63",14,True,True
de:08111:6332,Bad Cannstatt Wilhelmsplatz,Bad Cannstatt Wilhelmsplatz,Stuttgart,Stuttgart,Nachtbus; SEV-Bus; Stadtbahn,"U1, U2, U13, U16, U19, N4, N5, N6, S1E, S2E, XEV, MEX16E, RE90E",13,True,True
de:08111:6024,Staatsgalerie,Staatsgalerie,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, 40, 42, 47, N4, N5, N6, N9",13,True,True
de:08111:6085,Untertürkheim,Untertürkheim,Stuttgart,Stuttgart,Bus; Nachtbus; R-Bahn; Ruftaxi; S-Bahn; SEV-Bus; Stadtbahn,"S1, RE6, RB11, MEX12, MEX16, U4, U13, 60, 61, N6, N7, S1E, RT6",13,True,True
de:08111:6074,Rathaus,Rathaus,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, 43, 44, 47, N1, N10",11,True,True
de:08111:6165,Degerloch,Degerloch,Stuttgart,Stuttgart,Bus; Linientaxi; Nachtbus; Stadtbahn; Zahnradbahn,"U5, U6, U8, U12, 10, 70, 71, N8, N9, RT70",10,True,True
de:08111:2591,Lauchhau,Lauchhau,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 82, 84, 91, 92, 747, 748, X74, N1, N63",10,True,False
de:08111:6462,Zuffenhausen Porsche,Zuffenhausen Porsche,Stuttgart,Stuttgart,Bus; Nachtbus; SEV-Bus,"52, 99, 501, 502, 503, 504, 612, N4, N55, S6E",10,True,False
de:08111:6570,Albschule,Albschule,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 73, 74, 76, 77, N8, N9, N10",9,True,False
de:08111:2596,Am Schattwald,Am Schattwald,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, 747, 748, X74, N1, N63",9,True,False
de:08111:6118,Hauptbahnhof (tief),Hauptbahnhof (tief),Stuttgart,Stuttgart,S-Bahn,"S1, S2, S3, S4, S5, S6, S24, S60, S61",9,False,True
de:08111:2589,Max-Planck-Institute,Max-Planck-Institute,Stuttgart,Stuttgart,Bus; Nachtbus,"81, 84, 91, 92, 747, 748, X74, N1, N63",9,True,False
de:08111:6295,Nordbahnhof,Nordbahnhof,Stuttgart,Stuttgart,Nachtbus; R-Bahn; S-Bahn; Stadtbahn,"S4, S5, S6, S24, S60, S61, RB47, U12, N5",9,True,True
de:08111:34,Nürnberger Straße,Nürnberger Straße,Stuttgart,Stuttgart,Nachtbus; R-Bahn; S-Bahn; SEV-Bus; Stadtbahn,"S2, S3, MEX19, RE90, MEX90, U1, U16, N6, S2E",9,True,True
de:08111:6091,Obertürkheim,Obertürkheim,Stuttgart,Stuttgart,Bus; Nachtbus; R-Bahn; S-Bahn; SEV-Bus,"S1, RE6, MEX16, 61, 62, 65, 101, N7, S1E",9,True,True
de:08111:6119,Olgaeck,Olgaeck,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U12, U15, 42, 43, 44, N7",9,True,True
de:08111:6113,Pragsattel,Pragsattel,Stuttgart,Stuttgart,Bus; Stadtbahn,"U6, U7, U13, U15, U16, U6E, U13E, 43, 57",9,True,True
de:08111:2603,Schranne,Schranne,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N1, N63",9,True,False
de:08111:6163,Degerloch ZOB,Degerloch ZOB,Stuttgart,Stuttgart,Bus,"X4, X7, 70, 71, 73, 74, 76, 77",8,True,False
de:08111:25,Neckartor,Neckartor,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, N4, N6",8,True,True
de:08111:6018,Nobelstraße,Nobelstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, 747, 748, X74, N63",8,True,False
de:08111:2039,Plieningen Post,Plieningen Post,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, 122, 816A, N8",8,True,False
de:08111:1300,Sommerrain,Sommerrain,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S2, S3, MEX19, RE90, MEX90, 54, 58, S2E",8,True,True
de:08111:26,Stöckach,Stöckach,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U1, U2, U4, U9, U11, U14, N4, N6",8,True,True
de:08111:2270,Weilimdorf,Weilimdorf,Stuttgart,Stuttgart,Bus; R-Bahn; S-Bahn; SEV-Bus,"S6, S60, S61, S62, RE4, RE14, 90, S6E",8,True,True
de:08111:55,Berliner Platz (Hohe Straße),Berliner Platz (Hohe Straße),Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U2, U4, U9, 43, N2, N10",7,True,True
de:08111:6073,Berliner Platz (Liederhalle),Berliner Platz (Liederhalle),Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U4, U9, U11, 41, 43, N2",7,True,True
de:08111:6160,Bopser,Bopser,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U5, U6, U7, U12, N8, N9, N10",7,True,True
de:08111:154,Föhrich,Föhrich,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, 91, N3",7,True,True
de:08111:6019,Marienplatz,Marienplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn; Zahnradbahn,"U1, U14, 10, U1E, 41, 43, N1",7,True,True
de:08111:6169,Möhringen Bf,Möhringen Bf,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U3, U5, U6, U8, U12, 72, N9",7,True,True
de:08111:1403,Neuwirtsh. (Porschep.),Neuwirtsh. (Porschep.),Stuttgart,Stuttgart,R-Bahn; S-Bahn,"S6, S60, S61, S62, RE4, RE14, RB47",7,False,True
de:08111:6554,Plieningen Garbe,Plieningen Garbe,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, 816A, N8",7,True,False
de:08111:6001,Rohr,Rohr,Stuttgart,Stuttgart,Bus; Nachtbus; R-Bahn; S-Bahn,"S1, S2, S3, S24, RE4, 81, N10",7,True,True
de:08111:163,Weinsteige,Weinsteige,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U5, U6, U8, U12, N8, N9, N10",7,True,True
de:08111:6180,Wilhelm-Geiger-Platz,Wilhelm-Geiger-Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, 91, N3",7,True,True
de:08111:6184,Degerloch Epplestraße,Degerloch Epplestraße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 74, 76, N9, N10",6,True,False
de:08111:2553,Fraubronnstraße,Fraubronnstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, N8",6,True,False
de:08111:227,Hedelfingen,Hedelfingen,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U9, U13, 62, 65, 103, N7",6,True,True
de:08111:43,Heslach Vogelrain,Heslach Vogelrain,Stuttgart,Stuttgart,Bus; Nachtbus; Ruftaxi; Stadtbahn,"U1, U14, U1E, 92, N1, RT92",6,True,True
de:08111:136,Heumaden,Heumaden,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U8, U15, 130, 131, N22",6,True,True
de:08111:6133,Heumaden Bockelstraße,Heumaden Bockelstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U7, U8, U15, 65, 131, N7",6,True,True
de:08111:158,Maybachstraße,Maybachstraße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, N3",6,True,True
de:08111:6270,Mühlhausen,Mühlhausen,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U12, U14, 53, 53E, 54, N5",6,True,True
de:08111:6467,Ohmstraße (Zuffenhausen Bf),Ohmstraße (Zuffenhausen Bf),Stuttgart,Stuttgart,Bus; Nachtbus,"52, 501, 502, 503, 504, N4",6,True,False
de:08111:6253,Rosensteinbrücke,Rosensteinbrücke,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U13, U14, U16, 52, 56, N4",6,True,True
de:08111:6128,Ruhbank (Fernsehturm),Ruhbank (Fernsehturm),Stuttgart,Stuttgart,Bus; Linientaxi; Nachtbus; Stadtbahn,"U7, U8, U15, 70, N7, RT70",6,True,True
de:08111:153,Sportpark Feuerbach,Sportpark Feuerbach,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U13, U16, U6E, U13E, N3",6,True,True
de:08111:6116,Stadtbibliothek,Stadtbibliothek,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, U6, U7, U15, 44, N2",6,True,True
de:08111:13,Südheimer Platz,Südheimer Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Seilbahn; Stadtbahn,"U1, U14, 20, U1E, 20E, N1",6,True,True
de:08111:170,Vaihinger Straße,Vaihinger Straße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U3, U5, U6, U8, U12, N10",6,True,True
de:08111:2554,Windhalmweg,Windhalmweg,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 73, 74, 76, N8",6,True,False
de:08111:2567,Wurmlinger Straße,Wurmlinger Straße,Stuttgart,Stuttgart,Bus; Nachtbus,"70, 71, 74, 76, N9, N10",6,True,False
de:08111:6294,Zuffenhausen Kelterplatz,Zuffenhausen Kelterplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U6, U7, U13, U15, 52, N4",6,True,True
de:08111:6020,Österreichischer Platz,Österreichischer Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U14, X2, 44, 92, N1",6,True,True
de:08111:2557,Birkach Friedhof,Birkach Friedhof,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,True,False
de:08111:2558,Birkheckenstraße,Birkheckenstraße,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,True,False
de:08111:111,Borsigstraße,Borsigstraße,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U7, U13, U15, N4",5,True,True
de:08111:6017,Erwin-Schoettle-Platz,Erwin-Schoettle-Platz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U1, U14, U1E, 42, N10",5,True,True
de:08111:6423,Feuerbach Bosch,Feuerbach Bosch,Stuttgart,Stuttgart,Bus,"53, 501, 502, 503, 504",5,True,False
de:08111:152,Feuerbach Pfostenwäldle,Feuerbach Pfostenwäldle,Stuttgart,Stuttgart,Bus; Stadtbahn,"U6, U13, U16, U6E, U13E",5,True,True
de:08111:110,Friedrichswahl,Friedrichswahl,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U7, U13, U15, N4",5,True,True
de:08111:2556,Genossenschaftsakademie,Genossenschaftsakademie,Stuttgart,Stuttgart,Bus; Nachtbus,"65, 70, 74, 76, N8",5,True,False
de:08111:216,Herderplatz,Herderplatz,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U2, U9, 40, 50, N2",5,True,True
de:08111:6571,Hohe Eiche,Hohe Eiche,Stuttgart,Stuttgart,Bus,"71, 73, 74, 76, 77",5,True,False
de:08111:6109,Hohensteinstraße,Hohensteinstraße,Stuttgart,Stuttgart,Bus; Stadtbahn,"U6, U7, U13, U15, 52",5,True,True
de:08111:2580,Johannesgraben,Johannesgraben,Stuttgart,Stuttgart,Bus; Nachtbus,"82, 84, 91, 92, N1",5,True,False
de:08111:2235,Killesberg,Killesberg,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U5, 43, 44, 50, N2",5,True,True
de:08111:102,Korntaler Straße,Korntaler Straße,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U15, 52, 99, 508, N4",5,True,True
de:08111:6352,Landhaus,Landhaus,Stuttgart,Stuttgart,Bus; Nachtbus; Stadtbahn,"U3, X4, X7, 77, N9",5,True,True
de:08111:6114,Löwentorbrücke,Löwentorbrücke,Stuttgart,Stuttgart,Nachtbus; Stadtbahn,"U6, U7, U15, N3, N4",5,True,True
de:08111:2463,Marconistraße,Marconistraße,Stuttgart,Stuttgart,Bus; Nachtbus,"52, 99, 502, 503, N4",5,True,False
de:08111:2054,Marienstraße,Marienstraße,Stuttgart,Stuttgart,Bus; SEV-Bus,"X2, 43, 44, 92, RE14E",5,True,False
